,Tweet
375,อ่านในแท็กคือกุท้อรอเลย🥹 ดีใจได้แปปเดียวที่น้องมาไทย แต่พอมาอ่านวีรกรรมผู้จัดแล้วกุเข่าจะทรุดเลย แล้วช่วงนี้อิผู้จัดชอบมีปัญหา เห็นมาหลายด้อมแล้วที่มีปัญหากับผู้จัด กุเครียด ฮือๆๆๆๆๆๆๆๆๆ #แบนlivenationth
376,ไม่อยากให้แม่งเป็นผู้จัดเลยจริง ๆ #StrayKids #แบนlivenationth
377,กุท้อรอเลย 55555555555  #แบนlivenationth
378,"หวังว่าเขาจะพัฒนาขึ้นบ้างนะ 🥹

# แบนlivenationth"
379,หลุดมาแบบนี้วันหลังไม่ต้องมีละนะ มบชอะไรอ่ะ อิเวร เสียเวลาชีวิตกูมาก#แบนlivenationth #SEVENTEENTH2022 #SEVENTEENTH2022
380,เหนื่อยว่ะ เฟลชิปหายเลย ตั้งแต่HALL ที่จัด ไม่ได้อิมแพค กูต้องมาเฟลกับบัตรหลุดอีก 65 55 ไรงี้โซนดีมาก คือแบบ what!! มึงไม่ควรหลุดมาค่ะ ถ้าตะหลุดมึงก็ไปหลุดหลังๆนู้น นี่ล่อหน้าสุดเลย สูน!! กูเป็นสูนๆ!!#seventeeninbkk #SEVENTEENTH2022 #แบนlivenationth
381,"อ่าวเธอ ชั้นเพิ่งหันไปเห็นโปสเตอร์ที่ติดไว้ เลยไปลองเสิจดู สรุปผู้จัด Live nation มันเป็นผู้จัดคอน บพ มาตั้งแต่แรกอยู่แล้วหรอ  พอรอบนี้เลยใช้บริษัท Live nation ไทยไปเลยสินะ ฮือ ท้อมาก   #BORNPINK_WORLDTOUR #blackpink 
#แบนlivenationth "
382,สงสารเซป สงสารกะรัต ปีนี้เละเทะมาก #SEVENTEENTH2022 #แบนlivenationth
383,"เอาจริงตั้งแต่ไปคอนมาไม่เคยมีผู้จัดทีมไหนแย่เท่าทีมนี้มาก่อน ทั้งแถทั้งกลับกลอก  #SEVENTEENTH2022
#แบนlivenationth"
384,"เหนื่อยมาก พูดถึงผู้จัดละกุเหนื๊อยเหนื่อย กุไม่เจอเซบมาสองปีครึ่ง แล้วพอจะได้เจอกันก็มารผจญ สภาพ ! 

#แบนlivenationth"
385,"แล้วอย่าสาระแนไปจัดคอนให้ใครอีกนะ 

#แบนlivenationth"
386,"อย่าหาจัดอีกนะอายเขา
#แบนlivenationth"
387,เป็นผู้จัดที่ทำงานประสานงานกันวุ่นวายมากจ้า #แบนlivenationth #SEVENTEENTH2022
388,#แบนlivenationth
389,"ผู้จัดไม่สามารถจัดการปัญหาอย่างการดูดบัตรคืนเข้าระบบได้ จึงปัดปัญหาให้ผู้บริโภคจัดการกันเอง ซึ่งปัญหานี้ก่อให้เกิดมิจฉาชีพตามมา ซื้อ-ขาย ตรวจสอบกันดีๆนะคะ
 ภาพ : 
#แบนlivenationth #SEVENTEENTH2022"
390,#แบนlivenationth 
391,อย่าหาไปเป็น ผจ ให้กับใครอีก ถ้ายังทำงานไม่เป็นระบบ ไม่รอบคอบ ทำงานอย่างกะเด็กเล่นขายของ ขอให้จบที่เซบเถอะ หัวจะปวด ไม่รู้จะสันหาคำด่าจากที่ไหนมาด่า ขนาดด่ารอบนี้ขนาดนี้ แม่งยังด้านไม่รู้ตัวอีก ไม่แก้ปัญหาอะไรเลย ช่วยหยุดทำงานทีเถอะ กูไหว้หล่ะ #แบนlivenationth #SEVENTEENTH2022
392,สรุปคือ คนที่ถือบัตรมากว่า1ใบ สามารถพาคนเข้าได้ แต่ต้อง “เข้าไปดูพร้อมกัน” ผู้จัดไม่สามารถจัดการปัญหาอย่างการดูดบัตรคืนเข้าระบบได้ จึงปัดปัญหาให้ผู้บริโภคจัดการกันเอง ซึ่งปัญหานี้ก่อให้เกิดมิจฉาชีพ คืนชีพ เกิดการโกง อัพราคา ตามมา (เยี่ยม!!)#SEVENTEENTH2022  #แบนlivenationth
393,#แบนlivenationth
394,"เปลี่ยนผู้จัดแล้วจะเอาใครในไทย มันมีใครดีบ้าง
#แบนlivenationth
#บิ้งไม่เอาศุภชลาสัย"
395,ฮืออออ เอาไงดี นี้ว่าจะมาเปิดผ่อนให้กับบลิ๊งค์ไทย แต่พอมารู้ผู้จัดแล้วปรี๊ดม๊าก โอกาสเปิดผ่อน เค้าคงต้องคัดคนจริงๆนะคะ  #บิ้งไม่เอาศุภชลาสัย #แบนlivenationth
396,@fakenicoledoll 3. ไม่เอาผู้จัดนี้ #.แบนlivenationth
397,มาดูว่าตำนานผู้จัดไล่บล็อคแฟนคลับจะเกิดกับบิ้งไหม เพราะมันทำกับกะรัตไปครึ่งด้อม ถามดีๆมันก็หาว่าด่า หาว่าหยาบคาย พอหยาบคายใส่จริงเสือกถามทำไมต้องด่ากันด้วย เปราะบางเหลือเกินนนนน #บิ้งไม่เอาศุภชลาสัย #SEVENTEENTH2022​ #แบนlivenationth
398,"มีปัญหาตลอดกับเรื่องบัตร เรื่องสถานที่ ไหนๆจะจัดแล้วทำไมไม่ทำให้ดีๆนะ นี่ gg ระดับโลกก ฐานแฟนคลับอย่างเยอะ ทำแต่ละอย่างไม่สมกับเป็นมืออาชีพเลย แฟนไทยที่ว่าแย่งบัตรกันแล้ว มีแฟน อต ที่เค้าจะมาดูในไทยอีก ไม่คิดอ่ะ บัตรลงบัตรล็อคอีก โถ่ สภาพ
#บิ้งไม่เอาศุภชลาสัย 
#แบนlivenationth"
399,"กรุณาทำบัตรแข็งให้ด้วยได้ไหมมมม 

#แบนlivenationth"
400,ทุกคนจะต้องได้รับรู้ถึงความเลี่ยหู้ของลนช. สิ่งที่มันทำกับกะรัต ขอให้คืนสนองแก่มันเป็นร้อยเท่าพันเท่าค่า #SEVENTEENTH2022​ #บิ้งไม่เอาศุภชลาสัย #แบนlivenationth
401,@khunjisa เป็นผู้จัดยอดแย่แห่งปีเลยก็ว่าได้ค่ะ ไม่รับฟังความเห็นของแฟนคลับผู้บริโภคเลย ไม่พอใจเคยไล่บล็อกลูกค้าด้วย ลองส่อง #.แบนlivenationth ดูได้แบบ ฮือออ ทำไมต้องได้ผจนี้!!!?? 
402,อีเหี้ยยยยขอร้องเลย คอนblackpink จะได้อีลนชเป็นผู้จัดอีกแล้วเหรอ คือเหี้ยมากนะพูดจริง ปีนี้ทำไมกุต้องเจออีผู้จัดนี่ตลอดเลย มึงผู้จัดนี้เดี๋ยวนี้แย่มากกกก แบบมากเลยมึงจริงๆ ลองไปดูใน #.แบนlivenationth ได้เลยทุกคนมันแย่มากกกกก เปลี่ยนผู้จัดได้ป่ะ กราบ #บิ้งไม่เอาศุภชลาสัย
403,@thestandardth ผู้จัดนี่อีกแล้วแนะนำบลิ้งทุกคนลองไปอ่านในแท็ก #.แบนlivenationth ดูได้แต่ละอย่างของนางคือห่วยแตกมาก ไม่รับฟังความเห็นของใคร
404,ไม่เอาผู้จัดคนนี้!!! #แบนlivenationth
405,"บิ้งมาดูมีแท็กแบนผู้จัดด้วย

#แบนlivenationth"
406,ผจ.วีรกรรมเยอะอยู่นะเนี้ย อ่านจากแท๊ก #แบนlivenationth
407,เข้าไปส่องแท้กการจัดคอนเสิร์ตของ Livenation แล้วน่ากลัวมาก วีรกรรมแต่ละสิ่งนั้น ไม่รู้ว่าแก้ไขปรับปรุงบ้างหรือยังคะ #.แบนlivenationth
408,เข้าดูแท็กนี้สิ  #.แบนlivenationth
409,"รอบ4แล้ว ไม่มีคนดู เงียบมากๆค่ะ  1ตะกร้า50฿ เมตตาด้วยนะคะ 
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #LISA  #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #MountainB  #แบนlivenationth #ไม่ผิดกฎหมายแต่ผิดกฎเกม #winmetawin #Mountain #PinkVenom #JISOO "
410,"รอบ4แล้ว ไม่มีคนดู เงียบมากๆค่ะ  1ตะกร้า50฿ เมตตาด้วยนะคะ 
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #LISA  #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #MountainB  #แบนlivenationth #ไม่ผิดกฎหมายแต่ผิดกฎเกม #winmetawin #Mountain #PinkVenom "
411,"รอบ3แล้ว ไม่มีคนดู เงียบมากๆค่ะ  1ตะกร้า50฿ เมตตาด้วยนะคะ 
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #LISA  #บอลเชิญยิ้ม #หมากปริญ #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #MountainB  #แบนlivenationth #ไม่ผิดกฎหมายแต่ผิดกฎเกม #winmetawin   "
412,"รอบ2แล้ว ยังไม่ได้ทานสักตะกร้าเลยค่ะ  1ตะกร้า50฿ เมตตาด้วยนะคะ 
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #LISA  #บอลเชิญยิ้ม #หมากปริญ #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #MountainB  #แบนlivenationth #ไม่ผิดกฎหมายแต่ผิดกฎเกม #winmetawin   "
413,"ยังไม่ได้ทานสักตะกร้าเลย  1ตะกร้า50฿ เมตตาด้วยนะคะ  
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #LISA  #บอลเชิญยิ้ม _t #หมากปริญ #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #MountainB  #แบนlivenationth #ไม่ผิดกฎหมายแต่ผิดกฎเกม #winmetawin   "
414,นี่ยังนั่งคิดนอนคิดอยู่ทุกวัน เรื่องผังคอนเอย กั๊กบัตรเอย เพิ่มโซนบ้างหล่ะ หลุดบ้างหล่ะ เปิดขาย100% ว่างั้น คือแบบ!! มันยากนักหรอที่จะออกมาชี้แจงว่าอะไรยังไง รับผิดชอบต่อหน้าที่หน่อยดิ ทำให้มันดีแต่แรกนิมันยากนักรึไง หรือไม่โดนด่า แล้วพากันนอนไม่หลับกัน  #แบนlivenationth
415,"ขอบคุณ​ข้อมูลจากคุณ​ @chocopudding__ ด้วยค่ะ

 

#แบนlivenationth #SEVENTEENTH2022 "
416,ทำไมบัตรหลุดเพิ่มขึ้นๆทุกวันวะ ทนไม่ไหวแล้ว #แบนlivenationth
417,"บอกได้คำเดียว การจัดการแย่มาก
#แบนlivenationth"
418,"รอบ3 แล้วค่ะ ไม่มีคนดูเลย  1ตะกร้า50฿ เมตตาด้วยนะคะ  
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #ส่งต่อคสอ #NenePromiseMV #JENNIE #ไบเบิ้ลอาโป #LISA  #บอลเชิญยิ้ม #หมากปริญ #โชครถแห่ #เนเน่ #แพทริค #ไฟไหม้ผับชลบุรี #ไอซ์อภิษฎา #แบนlivenationth  "
419,แล้ววันอาทิตย์อีกหลุดมาเป็นขบวน คือไรอะ555555555 เมื่อวันก่อนว่าแย่แล้วแต่ยังแย่ได้อีก ที่มีลูกค้าพูดๆบอกๆไป ได้เข้าใจหรือรับรู้อะไรบ้างมั้ย หรือหลับหูหลับตาสักแต่จะจัด รอบนี้คงโทษเป็นความผิดค่ายไม่ได้แล้วมั้ง #แบนlivenationth 
420,คุณพี่จะให้คำตอบว่าอะไรอีกล่ะคะ มันขึ้นเต็มทุกที่นั่งมาตั้งนานละสองโซนนี้อะ อยู่ๆวันนี้มีบัตรหลุดเฉย (วันเสาร์) #แบนlivenationth 
421,บริหารจัดการดีๆไม่ได้เลยหรอ ขอแค่คำตอบว่าทำไมอยู่ๆเปิดโซนเพิ่ม บัตรหลุดยิบย่อยทุกวันก็ให้คำตอบไม่ได้ ล่าสุด บัตร A1 กับ A6 โผล่มาอีกละทั้งๆที่ก่อนหน้านี้หมดแล้วทั้งสองวัน แบบนี้หรอคะเปิดขาย100% ดีลแต่ละงานก็ดูไม่กะโหลกกะลานะแต่ทำไมงานนี้ทำกันชุ่ยขนาดนี้ ไม่เข้าใจ #แบนlivenationth
422,A1 กับ A6 งอกมาได้ไง งงละนะ อิเวง เสียความรู้สึก คือนี่ก็รีบซื้อบัตรโซนอื่นไปแล้วเพราะกลัวบัตรหมด แล้วมาทำงี้ได้ไง  #แบนlivenationth
423,การเป็นผู้จัดที่ดีแล้วมีคนอยากร่วมงานด้วยเยอะ ๆ มันไม่ดีเหรอวะ โดนด่า โดนติหลายรอบก็ยังเฉย ใครจะมาไทยขอให้เจอเจ้านี้อีกเลย #แบนlivenationth
424,"รอบ 2แล้วค่ะ ไม่มีคนดูเลย  1ตะกร้า50฿ เมตตาด้วยนะคะ  
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #ส่งต่อคสอ #NenePromiseMV #JENNIE #ไบเบิ้ลอาโป #LISA  #บอลเชิญยิ้ม #หมากปริญ #โชครถแห่ #เนเน่ #แพทริค #ไฟไหม้ผับชลบุรี #ไอซ์อภิษฎา #แบนlivenationth "
425,"ยังไม่ได้ทานสักตะกร้าเลย  1ตะกร้า50฿ เมตตาด้วยนะคะ  
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #LISA  #บอลเชิญยิ้ม #tontawan_t #หมากปริญ #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #MountainB # ไบร์ทวิน #GirlsGeneration #แบนlivenationth  "
426,หรือที่มห้โอนสิทธิไม่ได้เพราะรู้ว่า คนจะเทเยอะ เพราะความเหี้ยในการบริหาร #แบนlivenationth
427,อยากให้โดนแบนจริงงง  #แบนlivenationth
428,บัตร A1 กับ A6 มันงอกกลับมาอีกแล้ว #แบนlivenationth #SEVENTEENTH2022 
429,ล่าสุด A1 กับ A6 โผล่มาอีกแล้วหรอ เมื่อวานไม่มีหนิ หรือดูผิด อะไรของมันวะ  #แบนlivenationth
430,คืนบัตรนะคะ ไม่ไปละ เซ็งผู้จัด #แบนlivenationth
431,แย่สุดๆ  #แบนlivenationth
432,ไปจ้า อีผี #แบนlivenationth
433,คอนเซบของลูกชั้นจะเต็มไหมถามหน่อย ตอนนี้มันไม่มีใครกล้าซื้อหรอก เพราะไม่รู้ผู้จัดกั๊กไว้อีกกี่ที่  แล้วถ้าซื้อไปแล้วข้างหน้ามีปล่อยมาอีกหล่ะ เราจะคุ้มไหม โดนหลอกกันชัดๆ จะปล่อยจะหลุดอะไรก็ไม่มีการแจ้ง คิดจะทำอะไรก็ทำ เหมือนคนไม่ได้เรียนมา มันจะหมดก็ไม่หมด#แบนlivenationth 
434,หว่าวๆๆๆๆ #แบนlivenationth
435,"ตอนนี้กำลังรวบรวมอยู่อาทิตย์​หน้าจะไปอีกครั้ง​ใครมีหลักฐานที่เป็นประโยชน์​ประกอบเพิ่มเติมDMมาได้เลยนะคะ​ จะได้รวบรวมหลักฐานที่เขาเอาเปรียบและสารพัด​วีรกรรม​ให้แน่นขึ้น​ ขอบคุณ​ค่ะ

#แบนlivenationth #SEVENTEENTH2022"
436,"เมื่อตอนบ่ายไปสอบถามจนท.ที่สคบ.แจ้งวัฒนะ​มาแล้วค่ะเล่า​เหตุการณ์​คร่าว​ๆจนท.บอกเรื่องนี้เข้าข่ายเอาเปรียบ​ผบภ.สามารถ​รถทำเรื่องร้องเรียนพร้อมเอกสารเข้ามาได้​(จนท.บอกสิ่งที่ต้องนำมา)​
(-ต่อ)​ #แบนlivenationth #SEVENTEENTH2022"
437,"จะแย่งกันเป็นผู้จัดยอดแย่งของปีหรอ
#แบนPamee249
#แบนlivenationth"
438,เอาเลย เริ่ม มันใจร้ายไปอะที่คุณคิดว่าจะทำอะไรกับลูกค้าก็ได้ เพราะรู้ว่ายังไงบัตรก็ขายได้อยู่แล้ว แต่ทำแบบนี้มันน่าเกลียดมาก มากจริงๆ จนอยากชวนกะรัตทำคอนกันเอง เพราะผู้จัดห่วยแตก แล้วเดี๋ยวถ้าดูแลศิลปินหรือเรื่องในวันคอนไม่ได้เรื่องอีกนะ จะตามไปสาปส่งให้อีก  #แบนlivenationth
439,สุดท้ายถ้านางอ้างว่าไม่ได้กั๊กนะคะ เปิดโซนเพิ่มข้างๆ ก็ผิดอยู่ดีเพราะอะไร เพราะตอนซื้อขายไม่ได้เห็นทั้งหมดนี่ อย่างงี้ถ้าเป็นโซนนี้ใหม่ แล้วนั่งตรงไหนหมายถึงเปิดต่อที่เก่าEที่เปิดหรอ แต่ไม่ได้แจ้งต่อผู้บริโภคใดๆเลยนะ  #แบนlivenationth 
440,#แบนlivenationth จ้ะ
441,อย่าให้วงอื่นมาเจออิผู้จัดผีตายโหงนี่เลย แต่กุเจอก็ประสาทจะแตกรายวัน #แบนlivenationth
442,ดังขึ้นอีกกก #แบนlivenationth
443,จบคอนนี้แล้วก็อย่าเจอกันอีกเลย #แบนlivenationth
444,ด่าอีกค่ะ ด่าอีก  #แบนlivenationth
445,"#แบนlivenationth
ไม่ล็อคบัตร แต่โผล่มาทั้งโซน แก้ตัวว่าเปิดเพิ่ม แต่ไม่ประกาศบอกก่อนว่ามีการเพิ่มที่นั่ง
ไม่มีผังใหม่มาบอกว่าเพิ่มจากตรงไหน ผังยังใช้ผังเดิม แค่บอกว่าเพิ่มที่นั่ง"
446,"ยังไม่ได้ทานสักตะกร้าเลย  1ตะกร้า50฿ เมตตาด้วยนะคะ  
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #ส่งต่อคสอ #NenePromiseMV #JENNIE #ไบเบิ้ลอาโป #LISA  #บอลเชิญยิ้ม #tontawan_t #หมากปริญ #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #แบนlivenationth "
447,"ผจไทยโครตเหี้ยเลยเอาจริงมึงคือกูรักศลปทำยังไงกับกูก็ได้หรออิเหี้ย
#แบนlivenationth"
448,"มึงกูแบบอิเหี้ยเเล้วเมื่อไหร่บัตรจะso outทุเรศหว่ะ ผจ ตัวเงินตัวทองมาก
#แบนlivenationth"
449,"ผู้จัดไทยคือยังไงอ่ะ เอาเปรียบผู้บริโภคกันไม่ไหว ฟีดแบคที่แฟนคลับส่งไปไม่เคยจะได้รับการชี้แจงชัดเจนสักอย่างขอมาขอโทษก็เหมือนขอโทษส่งๆ สิ่งที่ทำให้ตัดสินใจซื้อมีแค่""ศิลปิน""เท่านั้นเลยจริงๆ #แบนlivenationth #แบนPamee249 "
450,"ยังไม่ได้ทานสักตะกร้าเลย  1ตะกร้า50฿ เมตตาด้วยนะคะ  
#ช้างตกงาน  #ทีมแม่ #JacksanWang #TEAMWANG  #ส่งต่อคสอ #NenePromiseMV #JENNIE #ไบเบิ้ลอาโป #LISA  #บอลเชิญยิ้ม #tontawan_t #หมากปริญ #โล๊ะตู้เสื้อผ้า #โชครถแห่ #เนเน่ #แพทริค #แบนlivenationth "
451,ไม่ได้ล็อคค่ะ แค่เปิดโซนที่ไม่ได้ขายเพิ่มมา ถึงตอนนั้นจะบอกว่าเปิด100%ก็ตาม อื้มค่ะ #แบนlivenationth
452,เหมือนบัตรเดิมขายหมดแล้วอะ ถึงมาอ้างว่าเปิดโซนใหม่ ทุเรดว่ะ #แบนlivenationth
453,มาทำลายสถิติผู้จัดวันแดงเดือดแล้วสินะ ทำไมปีนี้เจอแต่ผู้จัดคอนผีๆวะ  #แบนlivenationth
454,ควรโดนด่าตั้งเเต่วันกดบัตร คอนมึงตุลา รีบกดไรขนาดนั้น #แบนlivenationth
455,"เป็นผู้จัดที่จัดงานห่วยแตกมากก
#แบนlivenationth"
456,คือเหน่ยสุดดดด ไปเพราะเซบล้วนๆ   #แบนlivenationth
457,บริการก่อนการขาย หลังการขาย = 0/100000  #แบนlivenationth
458,"กว่าโควิดจะหมดระบาดกี่ปีกว่ากะรัตจะได้เจอเซบ กำหนดกดบัตรก่อนผังมา แล้วเพิ่มที่นั่ง แย่มากๆ แอดมินก็เหมือนตอบส่งๆ ถ้าไม่พร้อมจัดคอนและผังให้มันดี ก็ให้ที่อื่นทำ แย่มากๆอะกุบอกเลย  #SEVENTEENTH2022
#แบนlivenationth"
459,เล่นกั๊กบัตร เปิดออกมาเป็นโซนๆ ถามหน่อยใครเค้าจะกล้าซื้อ สมมติซื้อ E Lรอบนี้ สรุปเดือนหน้าอยู่ดีมีB O หลุดมาทั้งโซน แล้วบอกผู้บริโภคว่าเพิ่มโซนค่ะ เหมือนรอบนี้อีกอ่ะ มีทุบนะ ฮั่นโหล!! เค้าเรียกว่าหลอกลวงชัดๆ เอาเปรียบผู้บริโภค สมอง หน้าด้านไปป่ะ!! #แบนlivenationth
460,เปลี่ยนฮอลล์จัดด่วนจร้าาา  #แบนlivenationth
461,ผู้จัดทำไมไม่ทำให้มันดีตั้งแต่แรก เขาจะได้ไม่บ่น ถ้ามันดีเขาจะบ่นไหม ?#แบนlivenationth
462,คนที่ไม่อยากไปคอนเพราะผู้จัดมีอยู่จริงๆ แต่บัตรที่ซื้อไว้โอนสิทธิ์ก็ไม่ได้ อะไรก็ไม่ได้ระบบการจัดการวางแผนห่วยแตกทุกอย่าง แอดมินให้คำตอบอะไรก็ไม่ชัดเจน จนกะรัตต้องมาช่วยเหลือหาคำตอบกันเอง บ้งไปหมด ลนช. พิจารณาตัวเองหน่อยนะคะ #แบนlivenationth
463,"ในเมื่อกะรัตไทยเขาให้โอกาส​ชี้แจ้งในเรื่องต่างๆ​ที่มันไม่โปร่งใสคุณกลับเมินเสียงของลูกค้า​และยังมาเปิดที่นั่งเพิ่มภายหลังในโซนที่มันเต็มแล้วทั้งที่คุณโพสว่าขายบัตร100%แล้วเมื่อเดือนก่อน​ ถึงเวลาแล้วที่เขาจะแบนคุณ​เพราะวีรกรรม​ที่แต่ละอย่างมันแย่เกินกว่าจะรับได้
#แบนlivenationth "
464,บริษัทไหนร่วงแรงกว่า? #แบนlivenationth #ไต้หวัน #กราดยิงอุบล #winmetawin
465,"มาดูแต่ละอย่างที่แอดมินตอบดิ เอิ่ม… 

อันนี้ตอนที่มีกรณีฝั่งอินเตอร์เอาบัตร65มาปล่อยขายก่อนวันกดบัตร และได้มีการบอกว่ามีการล็อกบัตรไปขายฝั่งอตแฟนก่อน กะรัตไทยเลยสอบถามต้องการความจริงจากทางผู้จัด ดูสิ่งที่ตอบ..

#แบนlivenationth #SEVENTEENTH2022 

"
466,ลนชคงไม่มีที่ไหนบ้งเท่าที่ไทยแล้วแหละ จัดงานไหนก็แย่หมดทุกงาน กุเอือม  #แบนlivenationth
467,รางวัลผู้จัดยอดแย่แห่งปี แถมผู้จัดขี้แถ แถมอีกรางวัลผู้จัดเละเทะ #แบนlivenationth
468,+++++ #แบนlivenationth
469,เอาอีกแล้วแอดมินผู้จัดนี้ ปากดีอีกแล้ว อยากรู้ว่าถ้าเจอตัวจริงยังจะปากดีแบบนี้อยู่อีกไหม #แบนlivenationth #SEVENTEENTH2022 
470,โกรธ #แบนlivenationth
471,ในถานะผู้บริโภค แย่มากแย่ที่สุดของที่สุด #แบนlivenationth
472,แบนจริง ห่วยแตกจริง #แบนlivenationth
473,กะรัตไทยดูแย่ เพราะเมิงงงงงงงงงง นังตัวดี #แบนlivenationth
474,แย่ๆๆๆๆๆๆๆ ค๊ตตของความแย่  #แบนlivenationth
475,"ถ้าสคบ.ดำเนินการกับลนช.จริงๆ จะแจก1000บาท สุ่มเอาจากรี ไม่ต้องฟอล #SEVENTEENTH2022 #กะรัตพระเวสสันดร #BETHESUNinBKK
 #แบนlivenationth"
476,แม่งมีหลายเรื่องที่ผู้จัดต้องแก้ปัญหา ตั้งแต่กดบัตรรอบแรกเลย แต่ไม่ทำอะไรซักอย่าง ไม่หาแนวทาง ได้เงินแล้วคือทางใครทางมันเหรอวะ แบบถ้าคุณมีปัญหาก็แล้วแต่คุณอะ #แบนlivenationth
477,เอาอีกแล้วหรอ กับการประกาศอะไรไม่ครบเนี้ย เห้อออ  #แบนlivenationth
478,กูโกรธมาก กูไปบัตรสามพันแปดอ่ะ  #แบนlivenationth
479,เออแล้วเป็นเหี้ยอะไรก่อนมาเปิดเพิ่มทีหลังแบบทั้งแถบเลยน่ะอีสัดแล้วคนที่โมโหซื้อไม่ได้สักทีเว็บก็ทุเรดผังก็ทุเรดทำงานลวกๆ ยังไม่รู้ร้อนรู้หนาวจนถึงตอนนี้ #แบนlivenationth
480,เลิ่มเลอๆๆๆๆ เจ้านี้จัดแฟนมีตพี่เจฮุนด้วย บัตรแพงกว่าคอนเสิตอีกจ่ะ ตอนถ่ายรูปสตาฟก็โหดไม่ไหว รีบมาก รีบไปไหนไม่รู้ เฉลี่ยได้คนละเสี้ยววินาทีได้มั้ง  #แบนlivenationth
481,กูว่าแม้งถ้าเหี้ยขนาดนี้บัตร 6500 ก็น่าจะล็อคให้พวก VIP อิห่าา #แบนlivenationth
482,"ถ้าพี่คุ้ปรู้เรื่องมึงเสร็จแน่!!!!!
#แบนlivenationth"
483,"อย่าเหี้ยแข่งกับนายกได้มั้ยขอร้อง
#แบนlivenationth"
484,"อิผู้จัดคงคิดแค่ว่าจะทำผังออกมายังไงก็ได้เพราะสุดท้ายติ่งก็ไปดูศิลปินที่ชอบอยู่ดี // จากใจคนกดบัตร 5,500 ได้รู้สึกว่าผังกับที่นั่งโคตรไม่แฟร์แต่ไปเพราะอยากเจอเซบ  #แบนlivenationth"
485,แย่ตั้งแต่ผังค่ะ  #แบนlivenationth
486,เอาจริงๆมะ livenation ที่เมกาไม่บ้งนะ ทำไมที่ไทยมันแย่จังวะ หรือมันเป็นคำสาป ผู้จัดหลายๆเจ้าถึง...ใจจริงนี่แบนตั้งแต่คอน lanyแล้ว ประกาศรอบเพิ่มแบบ เพิ่มที่นั่งกระทันหัน นี่เห็นเพื่อนรีเกี่ยว ซวท แสดงว่าไม่เคยฟัง ฟีดแบคลูกค้าเลยสินะ คุณอยู่ได้เพราะพวกเราเนอะ #แบนlivenationth
487,ก็แย่อยู่ ถ้าหน้างานว่างแบบนี้จริงคือเสียความรู้สึกแทนเด็กๆมากๆ บัตรไม่หมดไม่พอ ว่าเป็นแถบอีกต่างหาก ว้าวซ่า ขนาดเราเป็นแฟนคลับยังเสียความรู้สึกขนาดนี้  #แบนlivenationth
488,"***แปะเพิ่ม ล่าสุดของล่าสุด

– op ทักไปถามเรื่องบัตรที่เปิดเพิ่มได้คำตอบมาแบบในโควท 

/รูปสุดท้ายถามจขทวว่าได้บัตรแล้วใช่ไหม คือ!??

อีกอย่างตอนวันกดบัตรตั้งแต่วันแรกที่เปิดให้กดโซน E L ที่พึ่งเอามาเปิดขายทั้งโซนโดยอ้าง(แถ)ว่าเปิดเพิ่มคจคือชีปิดไว้จ้าพึ่งมาเปิด

 #แบนlivenationth "
489,เห็นกรณีดรามา #แบนlivenationth อย่าให้เจอแบบนี้กับคอน เดอะ สคริปท์ ด้วยล่ะ (ผู้จัดเดียวกันเสียด้วย) #TheScriptGreatestHitsTour2022
490,@kynpuii มันปล่อยทั้งแผงเลยแม่ แม่ต้องไปอ่านใน #แบนlivenationth อะ สุดตีน
491,งงคือทำไมบอกเปิดเพิ่ม เปิดเพิ่มแต่มีโซนในผัง วันกดกดไม่ได้เพราะเต็ม อยู่ๆวันนี้มาบอกเปิดเพิ่ม คือหยังสาว #แบนlivenationth
492,ขอให้เชื่อมั่นว่าจะมีเรื่องทุกวันยันวันคอน ผมละเชื่อลนช.เลยคับ ผู้จัดยอดแย่แห่งปี ทำไรก็ทุเร้ดทุกทาง #แบนlivenationth
